title,album,composer,spotify,youtube,artist
Living In The Footsteps Of Another Man,Album: ***BETTER MUST COME (2)***      Utgiven:  2004,Kompositör: Garner & Smith,,https://www.youtube.com/results?search_query=Delroy%20Wilson%20Living%20In%20The%20Footsteps%20Of%20Another%20Man,Delroy Wilson
Bucky Skank,Album: ***THE UPSETTER COLLECTION***      Utgiven:  1988,Kompositör: Lee Perry,,https://www.youtube.com/results?search_query=Lee%20Scratch%20Perry%20%26%20The%20Upsetters%20(Jamaica)%20Bucky%20Skank,Lee Scratch Perry & The Upsetters (Jamaica)
Moonlight Lover,Album: ***TIGHTEN UP (2)***      Utgiven:  2009,Kompositör: A B Levy,https://play.spotify.com/track/499BkazqbTBY2JWeCAxKdl,https://www.youtube.com/results?search_query=Joya%20Landis%20Moonlight%20Lover,Joya Landis
Angel Of The Morning,Album: ***TIGHTEN UP (1)***      Utgiven:  2008,Kompositör: Chip Taylor,,https://www.youtube.com/results?search_query=Joya%20Landis%20Angel%20Of%20The%20Morning,Joya Landis
Don't Stay Away,Album: ***MIDNIGHT CONFESSION***      Utgiven:  2000,Kompositör: Phyllis Dillon,,https://www.youtube.com/results?search_query=Phyllis%20Dillon%20Don't%20Stay%20Away,Phyllis Dillon
My Conversation,"Album: ***TOUGHER THAN TOUGH***      Utgiven:  1993, ***THE STORY OF JAMAICAN MUSIC (",Kompositör: Slim Smith,https://play.spotify.com/track/3opp8Vb6TBj3FCyA3tb3hs,https://www.youtube.com/results?search_query=Slim%20Smith%20%26%20The%20Uniques%20My%20Conversation,Slim Smith & The Uniques
It's A Shame,Album: ***STUDIO ONE FUNK***      Utgiven:  2004,Kompositör: Lee Garrett & Stevie Wonder & Syreeta Wright,,https://www.youtube.com/results?search_query=Alton%20Ellis%20It's%20A%20Shame,Alton Ellis
Last War,Album: ***LAST WAR***      Utgiven:  1978,Kompositör: Beres Hammond & Jah-Jah Children,,https://www.youtube.com/results?search_query=Zap-Pow%20Last%20War,Zap-Pow
Lover's Leap,,,https://play.spotify.com/track/6DvYI2kO0T2OAfQ5sRqO8p,https://www.youtube.com/results?search_query=Bim%20Sherman%20Lover's%20Leap,Bim Sherman
Coronus The Terminator,Album: ***NEVER CATCH ME***      Utgiven:  2014,Kompositör: Steven Ellison & Niki Randa,https://play.spotify.com/track/79gyBvPc2zj3oIrhI50Eag,https://www.youtube.com/results?search_query=Flying%20Lotus%20Coronus%20The%20Terminator,Flying Lotus
Water Me,Album: ***WATER ME 2014***      Utgiven:  2014,Kompositör: Okänd,https://play.spotify.com/track/6vuIHcihoU6oPvV585zoJY,https://www.youtube.com/results?search_query=Theophilus%20London%20%26%20Leon%20Ware%20Water%20Me,Theophilus London & Leon Ware
Institutionalized,,Kompositör: Kendrick Duckworth & F Halldin & B Oliver & C Smith & Anna Wise,,https://www.youtube.com/results?search_query=Kendrick%20Lamar%20Institutionalized,Kendrick Lamar
Really Love,Album: ***BLACK MESSIAH***      Utgiven:  2014,Kompositör: Michael Archer & Kendra Foster,,https://www.youtube.com/results?search_query=D'angelo%20%26%20The%20Vanguard%20Really%20Love,D'angelo & The Vanguard
Underbart,Album: ***NABUMA RUBBERBAND***      Utgiven:  2014,Kompositör: Erik Bodin & Yukimi Nagano & Fredrik Wallin & Håkan Wirenstrand,,https://www.youtube.com/results?search_query=Little%20Dragon%20Underbart,Little Dragon
