title,album,composer,spotify,youtube,artist
So Good So Right,Album: ***SO GOOD SO RIGHT***      Utgiven:  1981,Kompositör: Imagination & Steve Jolley & Tony Swain,https://play.spotify.com/track/5sp2rrclLmZ3FqtdzHeqms,https://www.youtube.com/watch?v=fE4n_LUlOTg,Imagination
She Can't Love You,Album: ***SHE CAN'T LOVE YOU***      Utgiven:  2001,Kompositör: Rickie Byars Muldrow & Ronald Muldrow,https://play.spotify.com/track/1wPuzroWKHgRcilvHUZNen,https://www.youtube.com/watch?v=sKoBpDM9S8c,Chemise
Don't Stop,Album: ***NITEFLYTE DANCIN' (2)***      Utgiven:  1979,Kompositör: Ish Ledesma,,https://www.youtube.com/results?search_query=Ish%20Ledesma%20Don't%20Stop,Ish Ledesma
Lonely Disco Dancer,Album: ******      Utgiven:  1980,Kompositör: Thom Bell & Joseph Banks Jefferson & Richard Roebuck,https://play.spotify.com/track/5tzvXmK34MkAMGgGt7TmhC,https://www.youtube.com/watch?v=n8kiLtdLEHo,Dee Dee Bridgewater
Enjoy Your Life,Album: Enjoy Your Life,Kompositör: Oby Onyihoa,https://play.spotify.com/track/1UKk8v7T2IrpcLEP1KKqZb,https://www.youtube.com/watch?v=_6kgC-3s7Xg,Oby Onyihoa
Trust Your Heart,Album: ***AT HOME IN MUSCLE SHOALS***      Utgiven:  1998,Kompositör: Don Davis & Leon Ware & Bobby Womack,,https://www.youtube.com/results?search_query=Bobby%20Womack%20%26%20David%20Ruffin%20%26%20Detroit%20Symphony%20Orchestra%20Trust%20Your%20Heart,Bobby Womack & David Ruffin & Detroit Symphony Orchestra
Love You Inside Out,Album: ***TALES FROM THE BROTHERS GIBB (3)***      Utgiven:  1999,Kompositör: Barry Gibb & Maurice Gibb & Robin Gibb,https://play.spotify.com/track/1DMd9492Lqod3CqYaw6T5q,https://www.youtube.com/watch?v=SouY1MKclZ4,Bee Gees
Standing In The Rain,Album: Late Night Tales: Groove Armada - Another Late Night (Remastered),Kompositör: Raymond Donnez,https://play.spotify.com/track/2pMIaMFhgc7Y0NSXHaCzvk,https://www.youtube.com/results?search_query=Don%20Raye%20Standing%20In%20The%20Rain,Don Raye
Clouds,Album: ***NAUGHTY***      Utgiven:  2009,Kompositör: Nickolas Ashford & Valerie Simpson,https://play.spotify.com/track/1opSxQP8KkdKOGvbvlmuIV,https://www.youtube.com/watch?v=xADrCKYUEcc,Chaka Khan
Wanna Be Your Lover (Demo Version) Wanna Be Your Lover,Album: ***WANNA BE YOUR LOVER (DEMO VERSION)***      Utgiven:  2009,Kompositör: Leroy Burgess & J Calloway & Sonny T Davenport,https://play.spotify.com/track/0lqadEZppU1c5isiqRJLnH,https://www.youtube.com/watch?v=sBoW55h2S40,Universal Robot Band
While I'm Alone,Album: ***THE GREATEST HITS OF MAZE***      Utgiven:  1989,Kompositör: Frankie Beverly,,https://www.youtube.com/results?search_query=Maze%20(Usa)%20(1)%20While%20I'm%20Alone,Maze (Usa) (1)
Live Your Life,Album: ***LIVE YOUR LIFE***      Utgiven:  2012,Kompositör: Yuna,https://play.spotify.com/track/5wiyR9m2LUwiXIh4AJl1va,https://www.youtube.com/watch?v=E8ZiMr36vyU,Yuna
Mirrors,Album: Mirrors,Kompositör: Damon Riddick,https://play.spotify.com/track/1Zvbo0v6pUHwwkEr0YsC3p,https://www.youtube.com/results?search_query=Dam%20Funk%20Mirrors,Dam Funk
Everything Must Change,Album: ***BODY HEAT***      Utgiven:  1988,Kompositör: Benard Ighner,https://play.spotify.com/track/5bT8njZSmFiJinL0sUMdfB,https://www.youtube.com/watch?v=4pn9LPbFReQ,Quincy Jones
