title,album,composer,spotify,youtube,artist
I'll Be Around,Album: The Best Of Spinners      Utgiven:  1987,Kompositör: Thom Bell & Phil Hurtt,https://play.spotify.com/track/2vLaES21zwbX1Rnmj56Bbb,https://www.youtube.com/watch?v=ojCikI9npJQ,Spinners (Usa) (2)
Breeze And Soul,Album: Kool And The Gang      Utgiven:  1996,Kompositör: Kool & The Gang & Gene Redd,https://play.spotify.com/track/4PoB76Snyj7nNoIQpGldy9,https://www.youtube.com/watch?v=JgdPjGHMzBI,Kool & The Gang
Everybody Loves The Sunshine,Album: COME INTO KNOWLEDGE      Utgiven:  2007,Kompositör: Roy Ayers,https://play.spotify.com/track/3AGCMNPPx5O820KVYV0AJ1,https://www.youtube.com/watch?v=k7wjBwjsVDo,Ramp
"Losalamitoslatinfunklovesong, Los Alamitos Latin Funk Love Song",Album: Gilles Peterson Worldwide Programme (2)      Utgiven:  2002,Kompositör: Jerry Peters,https://play.spotify.com/track/6uv7wnIVbNoop73dkJNqLX,https://www.youtube.com/watch?v=yHB-2E4K8-c,Gene Harris
Be Thankful For What You Ve Got,Album: Be Thankful For What You Got,Kompositör: William Devaughn,https://play.spotify.com/track/2TKt71TTe2CZCFsphbIZEs,https://www.youtube.com/watch?v=PkXZA9SIBkU,William Devaughn
Trust Your Heart,Album: At Home In Muscle Shoals      Utgiven:  1998,Kompositör: Don Davis & Leon Ware & Bobby Womack,,https://www.youtube.com/results?search_query=Bobby%20Womack%20%26%20David%20Ruffin%20%26%20Detroit%20Symphony%20Orchestra%20Trust%20Your%20Heart,Bobby Womack & David Ruffin & Detroit Symphony Orchestra
How Could You Break My Heart,Album: Roads Of Life      Utgiven:  2011,Kompositör: Patrick Moten & Bobby Womack,https://play.spotify.com/track/1oAxf2uBBmikjwebJixKCJ,https://www.youtube.com/watch?v=0A9SSImXdpU,Bobby Womack & Hodges James & Smith
She's My Summer Breeze,"Album: Capitol Rare, Volume 1",Kompositör: J Ralph Bailey & Ken Williams,https://play.spotify.com/track/7jgRziCPRajOt7lLRO15H7,https://www.youtube.com/results?search_query=The%20Reflections%20(2)%20She's%20My%20Summer%20Breeze,The Reflections (2)
Summer Breeze,,Kompositör: Jimmy Seals/Dash Crofts,https://play.spotify.com/track/7wcP2Aa2SliFhwi4SyfvfV,https://www.youtube.com/results?search_query=Isley%20Brothers%20Summer%20Breeze,Isley Brothers
Footsteps In The Dark,Album: The Isley Brothers Story (2): The T-Neck Years (1969-85)      Utgiven:  1991,Kompositör: Isley Brothers,https://play.spotify.com/track/1tL5a9jowsWMtn3wkFYsG9,https://www.youtube.com/watch?v=WRWtvbyprgo,Isley Brothers
Them Changes,Album: The Beyond / Where the Giants Roam,Kompositör: Stephen Bruner,https://play.spotify.com/track/4u8031pTkTODbRaDCbx8Yv,https://www.youtube.com/watch?v=GNCd_ERZvZM,Thundercat
