title,album,composer,spotify,youtube,artist
To Mend A Broken Heart,"Album: What It Is      Utgiven:  1996, Can You Feel It      Utgiven:",Kompositör: Larry Hancock,,https://www.youtube.com/results?search_query=Soul%20%26%20Larry%20Hancock%20%26%20Claton%20Ellis%20%26%20Steve%20Feldman%20To%20Mend%20A%20Broken%20Heart,Soul & Larry Hancock & Claton Ellis & Steve Feldman
Four Walls,Album: I Love You,Kompositör: Sheila Holman & Tony Marks,https://play.spotify.com/track/4VszSQYXyvzmTqXlVoharU,https://www.youtube.com/results?search_query=Eddie%20Holman%20Four%20Walls,Eddie Holman
What's Your World,Album: Love Is a Hurtin' Thing,,https://play.spotify.com/track/5n1QRFeCeoGRldmExaltCk,https://www.youtube.com/watch?v=xvYFTSmvAEg,Gloria Ann Taylor
A Love That's Worth Having,Album: Soul Portrait,Kompositör: Willie Hutchinson,https://play.spotify.com/track/23SIdfiSYhb3LnuLf7HULE,https://www.youtube.com/watch?v=RKRdavTDqTs,Willie Hutch
Something,Album: Have A Good Time      Utgiven:  1999,Kompositör: Al Green & Willie Mitchell,https://play.spotify.com/track/0voaK1qqAxuYHl3Av0Fnk8,https://www.youtube.com/watch?v=vxNT-NyyBUY,Al Green
And I Love Him,Album: Lennon And Mccartney Songbook (2)      Utgiven:  1990,Kompositör: John Lennon & Paul Mccartney,https://play.spotify.com/track/1dPUQhlNGEaDm9Qi1vcL7I,https://www.youtube.com/results?search_query=Esther%20Phillips%20And%20I%20Love%20Him,Esther Phillips
And I Love Her,Album: A Hard Day's Night      Utgiven:  2009,Kompositör: John Lennon & Paul Mccartney,https://play.spotify.com/track/6mZGglJLWfy0HxbVL8i9BL,https://www.youtube.com/results?search_query=The%20Beatles%20And%20I%20Love%20Her,The Beatles
And I Love Her,Album: Understanding      Utgiven:  1990,Kompositör: John Lennon & Paul Mccartney,https://play.spotify.com/track/41LVGB3txMYwZP9DCQX2zf,https://www.youtube.com/results?search_query=Bobby%20Womack%20And%20I%20Love%20Her,Bobby Womack
Backstabbers,Album: Carlito's Way,Kompositör: Leon Huff/Gene McFadden/John Whitehead,https://play.spotify.com/track/2gtNURW4eomLn9hYzD0XBa,https://www.youtube.com/results?search_query=The%20O'Jays%20Backstabbers,The O'Jays
Wish I Didn't Miss You,Album: Stone Hits: The Very Best Of Angie Stone,Kompositör: Andrea Martin/Ivan Matias,https://play.spotify.com/track/1euSJSk3dqCRmfdVwczmsR,https://www.youtube.com/watch?v=9PWz-NubVpM,Angie Stone
Love To Angie,Album: Nuggets For The Needy,Kompositör: Red Astaire,https://play.spotify.com/track/7Il3X8I6QrPTiAPIWaEFag,https://www.youtube.com/results?search_query=Red%20Astaire%20Love%20To%20Angie,Red Astaire
Nightbird,Album: Truth & Soul Presents The Best Of The Fabulous Three,Kompositör: Okänd,https://play.spotify.com/track/3Cibi7EZuoKWftzIc5NCz5,https://www.youtube.com/watch?v=mPwzI7Y_-HI,The Fabulous Three
Acid Rock,Album: Dancing Time - The Best Of Eastern Nigeria's Afro Rock Exponents 1973-77      U,Kompositör: The Funkees,https://play.spotify.com/track/1rq0WwSnhgD92IqTXVHU5w,https://www.youtube.com/watch?v=M96zt_Pxrvw,The Funkees
All The Time,"Album: Florida Funk, 2006",Kompositör: Bobby Williams,https://play.spotify.com/track/1OqcVmZ5u7lzgUvUYyRlGf,https://www.youtube.com/results?search_query=Bobby%20Williams%20All%20The%20Time,Bobby Williams
Since You Been Gone,Album: Motherlode      Utgiven:  1988,Kompositör: James (1) Brown,https://play.spotify.com/track/7nH296F1YguSTuJZ7VXMu8,https://www.youtube.com/watch?v=UMSv4POblgw,James (1) Brown & Bobby Byrd
No Condition Is Permanent,Album: Ghana Soundz Afro Beat Funk And Fusion In 70S Ghana (2)      Utgiven:  2004,Kompositör: Marijata,https://play.spotify.com/track/4RY7JyzWaluUWKg3zPKOdk,https://www.youtube.com/results?search_query=Marijata%20No%20Condition%20Is%20Permanent,Marijata
Upside Down,Album: Nigeria 70 (samling),Kompositör: Fela Anikulapo-Kuti,https://play.spotify.com/track/6hSs3wWmdN8o2UNUjtzbr2,https://www.youtube.com/watch?v=6Eh_1m0JhM0,Fela Kuti
Ajo,Album: The Original Sound Of 1970'S Funky Africa      Utgiven:  1998,Kompositör: Peter King,,https://www.youtube.com/results?search_query=Peter%20King%20Ajo,Peter King
"Your Head Is Like A Yoyo, Theme De Yoyo",Album: Art Ensemble Of Chicago 1969-1970      Utgiven:  1991,Kompositör: N Beasley & Lester Bowie & Malachi Favors & Roscoe Mitchell,,"https://www.youtube.com/results?search_query=Art%20Ensemble%20Of%20Chicago%20%26%20Fontella%20Bass%20Your%20Head%20Is%20Like%20A%20Yoyo,%20Theme%20De%20Yoyo",Art Ensemble Of Chicago & Fontella Bass
Love Gonna Pack Up (And Walk Out),,Kompositör: Ray Lewis & Robert Poindexter & Richard Poindexter,,https://www.youtube.com/results?search_query=The%20Persuaders%20(Usa)%20(1)%20Love%20Gonna%20Pack%20Up%20(And%20Walk%20Out),The Persuaders (Usa) (1)
Love Gonna Pack Up,Album: Sugar Minott At Studio One      Utgiven:  2005,Kompositör: Lincoln Minott,,https://www.youtube.com/results?search_query=Sugar%20Minott%20Love%20Gonna%20Pack%20Up,Sugar Minott
Greedy G,Album: Studio One Rockers      Utgiven:  2001,Kompositör: Okänd,https://play.spotify.com/track/32Pfl4873YPR6ncjCbq8UO,https://www.youtube.com/watch?v=RhWO1eItBas,Brentford All Stars
Cherchez Laghost,Album: Supreme Clientele,Kompositör: Dennis Coles,https://play.spotify.com/track/5ALOgFnduJYj28NlqjEeVY,https://www.youtube.com/results?search_query=Ghostface%20Killah%20Cherchez%20Laghost,Ghostface Killah
"Cherchez Laghost, Cherchez La Ghost",Album: Supreme Clientele      Utgiven:  2000,Kompositör: Dennis Coles,https://play.spotify.com/track/6Ryk2xGL8fNnG1o6nGvMj2,https://www.youtube.com/watch?v=eIdPfbwNV3w,Ghostface Killah
"Daytona 500, Daytona Five Hundred",Album: Ironman      Utgiven:  1996,Kompositör: Dennis Coles & Robert Diggs & D Hill & Corey Woods,https://play.spotify.com/track/45TFQOFrpfW5nLT6geEdoz,"https://www.youtube.com/results?search_query=Ghostface%20Killah%20%26%20Raekwon%20%26%20Cappadonna%20Daytona%20500,%20Daytona%20Five%20Hundred",Ghostface Killah & Raekwon & Cappadonna
Nautilus,Album: The Essential Collection      Utgiven:  2002,Kompositör: Bob James,https://play.spotify.com/track/3q75LH3CaYL8g3CwUJ8yy3,https://www.youtube.com/watch?v=-BP1_1DpeBE,Bob James
Nautilus,Album: Nautilus - Ep,Kompositör: Blundetto,https://play.spotify.com/track/0W4AOXI5JA5HZREtKHZ7x9,https://www.youtube.com/results?search_query=Blundetto%20%26%20Shawn%20Lee%20Nautilus,Blundetto & Shawn Lee
Hung Up On My Baby,Album: Hung Up On My Baby      Utgiven:  2011,Kompositör: Isaac Hayes,https://play.spotify.com/track/0ts2cVzcc9sH2nrw1KI6YW,https://www.youtube.com/watch?v=rxXCU5UOzmw,El Michels Affair
Rowing,Album: Decibel      Utgiven:  2003,Kompositör: Dennis Bovell,https://play.spotify.com/track/1WNP9wJMUxi2kmWKpyDwsP,https://www.youtube.com/watch?v=kpa5NsIP8zA,Dennis Bovell
"Ravers (12"" Version), Ravers",Album: True Democracy      Utgiven:  2005,Kompositör: David Hinds,https://play.spotify.com/track/6rmVTVMUiZfULS51lpzhDr,https://www.youtube.com/watch?v=ltbgugq0xxk,Steel Pulse
The Magnificent Dance,Album: Super Black Market Clash      Utgiven:  1999,Kompositör: The Clash,https://play.spotify.com/track/08MMTyl2zK4Blj6lsu4CTN,https://www.youtube.com/watch?v=Nlz03yVSWyc,The Clash
