title,album,composer,spotify,youtube,artist
"Livvin, Livin', Living",Album: Yes Lawd!,Kompositör: Brandon Paak Anderson & Glen Boothe,https://play.spotify.com/track/2TSh4tYZDun5SzoT1bxyE5,https://www.youtube.com/watch?v=BJM31we4I6w,Nxworries
Yes Lord,Album: Freedom Rhythm & Sound - Revolutionary Jazz & The Civil Rights Movement 1963-82,Kompositör: Okänd,https://play.spotify.com/track/4IWdP2iXb2WkywzzkCQuB0,https://www.youtube.com/results?search_query=The%20Hastings%20Street%20Jazz%20Experience%20Yes%20Lord,The Hastings Street Jazz Experience
Tito On Timbales,"Album: Nu Yorica      Utgiven:  2000, Roots      Utgiven:",Kompositör: Tito Puente,,https://www.youtube.com/results?search_query=Bobby%20Rodriguez%20%26%20Tito%20Puente%20%26%20Willie%20Bobo%20%26%20Mongo%20Santamaria%20Tito%20On%20Timbales,Bobby Rodriguez & Tito Puente & Willie Bobo & Mongo Santamaria
Open Secret,Album: Open Secret,Kompositör: Aaron Frison & Ben Lamar Gay & Tommaso Moretti,https://play.spotify.com/track/7exxMemRJbCsdtHGxRfMWs,https://www.youtube.com/results?search_query=Bottle%20Tree%20Open%20Secret,Bottle Tree
Just Say Goodbye,Album: After Hours - The Collection - Nortern Soul Masters (1)      Utgiven:  2011,Kompositör: Rodgers Grant & Oliver Nelson,https://play.spotify.com/track/2hzwydearMiI7EClUAtnwo,https://www.youtube.com/watch?v=-SkajbGQGww,Esther Phillips
Big City,Album: Live Session      Utgiven:  2004,Kompositör: Marvin Jenkins,https://play.spotify.com/track/3EoGk903pEI5fCA8WKhCzG,https://www.youtube.com/results?search_query=Ernie%20Andrews%20%26%20Julian%20Cannonball%20Adderley%20%26%20Nat%20Adderley%20%26%20Joe%20Zawinul%20%26%20Sam%20Jones%20%26%20Louis%20Hayes%20Big%20City,Ernie Andrews & Julian Cannonball Adderley & Nat Adderley & Joe Zawinul & Sam Jones & Louis Hayes
Soul Vibrations,Album: Wax & Wane,Kompositör: Richard Evans,https://play.spotify.com/track/5bzNoJpyW7kfoO3XtIYMAv,https://www.youtube.com/results?search_query=Brandee%20Younger%20Soul%20Vibrations,Brandee Younger
Cecen Kizi,Album: Trt: Ara Müzikleri      Utgiven:  1977,Kompositör: Trad,,https://www.youtube.com/results?search_query=Nathan%20Davis%20%26%20Aka%20G%c3%bcnd%c3%bcz%20Kutbay%20%26%20Emin%20Findikoglu%20Cecen%20Kizi,Nathan Davis & Aka Gündüz Kutbay & Emin Findikoglu
Get Down,Album: Texas Funk      Utgiven:  2002,Kompositör: Harold Brown & Morris Dickerson & Lonnie Jordan & C Miller & Lee Oskar & Howard Scott,https://play.spotify.com/track/2YXEaxRAJyYmf7XNhjp8vG,https://www.youtube.com/watch?v=a_N7Tbr_vso,Sunny & The Sunliners
Baby Do That Thing,Album: Dynamite!,Kompositör: Bernard Broomer & James Bishop & Norman Harris,https://play.spotify.com/track/0zjBGMPPfyagWvt5GShzx8,https://www.youtube.com/watch?v=SoYuJ9izDpQ,Honey & The Bees
The Sad Chicken,Album: The Sound Of Funk (1)      Utgiven:  1992,Kompositör: Butch Yates,https://play.spotify.com/track/5vfFUiIya6zONYqdZ48cCh,https://www.youtube.com/watch?v=WAHHZkzbP6Y,Leroy & The Drivers
Do Right Man,"Album: Katie Pearl, 2006",Kompositör: The Rocketeers & Frank Williams,https://play.spotify.com/track/41OcLF2Ai5KKxe62fedHlj,https://www.youtube.com/watch?v=rK089i-tdHQ,Little Beaver
The Prophet,Album: Hang On In There,Kompositör: Mike James Kirkland,https://play.spotify.com/track/2x3jwZS1bEf9Xo0dvmpGIO,https://www.youtube.com/watch?v=kUmpHu-2D8A,Mike James Kirkland
Soul Village,Album: Blue Mitchell,Kompositör: Okänd Upphovsman,https://play.spotify.com/track/0j9zAbamwJHJmIQGBTb90N,https://www.youtube.com/watch?v=Mhhq0WBkYMA,Blue Mitchell
Is It Because I'm Black,Album: Studio One Soul (1)      Utgiven:  2001,Kompositör: Syl Johnson & Jimmy Jones & G Watts,,https://www.youtube.com/watch?v=0PLiFVEP8zU,Senior Soul
Rising Sun,Album: Songs From Zion (Feat. Kristine Alicia),Kompositör: Rory Gilligan,https://play.spotify.com/track/6Qh0Qz0RZXIAYp2bHXL0bm,https://www.youtube.com/results?search_query=Kristine%20Alicia%20%26%20Rorystonelove%20Rising%20Sun,Kristine Alicia & Rorystonelove
Gunman,Album: The Biggest Dancehall Anthems 1979-82      Utgiven:  2002,Kompositör: Michael Haynes & Henry Lawes,https://play.spotify.com/track/7GvU9cKJz89tWXDZ5QIPif,https://www.youtube.com/results?search_query=Michael%20Prophet%20%26%20Roots%20Radics%20Gunman,Michael Prophet & Roots Radics
How The West Was Won,Album: How The West Was Won      Utgiven:  2002,Kompositör: H Lawes & B Letts,https://play.spotify.com/track/6DvYI2kO0T2OAfQ5sRqO8p,https://www.youtube.com/watch?v=60A-MYNuupg,Toyan & Roots Radics Band
Revolution,Album: Ragga Dancehall Stars,Kompositör: Dennis Brown,https://play.spotify.com/track/1nsEptcDye2MUjMJQ1N5Rh,https://www.youtube.com/watch?v=EQ_Lq49Gmmo,Dennis Brown
Blessings,Album: The Taxi Sessions (Feat. Sly & Robbie),Kompositör: Bitty Mclean & Sly Dunbar & Robbie Shakespeare,https://play.spotify.com/track/0wituxTenrn2bvQ4ZnlSNN,https://www.youtube.com/watch?v=-_2IONeMQuw,Bitty Mclean
Here I Come,Album: Tougher Than Tough/The Story Of Jamai,Kompositör: Barrington Levy,https://play.spotify.com/track/4abVwdCy5QUcyI3KS2lMJK,https://www.youtube.com/watch?v=clCAfLfPWM4,Barrington Levy
Prison Oval Rock,"Album: Reggae Anthology: Henry ""Junjo"" Lawes - Volcano Eruption",Kompositör: Barrington Levy & Henry Lawes,https://play.spotify.com/track/4m0Dmp2B408Fsixay5fciV,https://www.youtube.com/watch?v=v_LpDBVM2Oo,Barrington Levy
"Spanish Town Rockin', Spanish Town Rocking",Album: Likes,Kompositör: Jamar Rolando Mcnaughton & Barrington Levy & Henry Lawes,https://play.spotify.com/track/1YlNxzDkhIkKS49Q59trPs,"https://www.youtube.com/results?search_query=Chronixx%20Spanish%20Town%20Rockin',%20Spanish%20Town%20Rocking",Chronixx
Son Of David,Album: Black Gold (Feat. Samory I),Kompositör: Rory Gilligan,https://play.spotify.com/track/5UXUjTP2JmeSDgvMiKzYav,https://www.youtube.com/results?search_query=Rorystonelove%20%26%20Samory%20I%20Son%20Of%20David,Rorystonelove & Samory I
Rasta Nuh Gangsta,Album: Black Gold (Feat. Samory I),Kompositör: Rory Gilligan,https://play.spotify.com/track/7joSBJMBY0UuBPI1GkqpO1,https://www.youtube.com/watch?v=BtVu0gfP9tc,Samory I & Rorystonelove
Your Space,"Album: Sounds Of Crenshaw, Vol. 1",Kompositör: Terrace Martin & Wyann Vaughn & Marlon Lu'ree Williams,https://play.spotify.com/track/3gisw1wobnTSx1bPoXc95a,https://www.youtube.com/results?search_query=Wyann%20Vaughn%20%26%20The%20Pollyseeds%20Your%20Space,Wyann Vaughn & The Pollyseeds
Rollskate,Album: RollSkate,Kompositör: Devonne Harris,https://play.spotify.com/track/1pqAHpHODNSGa7EHsN7lOU,https://www.youtube.com/results?search_query=Dj%20Harrison%20Rollskate,Dj Harrison
Rosie,"Album: Rosie  Ep, 2015",Kompositör: Max Graef & Wayne Snow,https://play.spotify.com/track/49rcitAup2KiHBMR5CiAbC,https://www.youtube.com/results?search_query=Wayne%20Snow%20%26%20Max%20Graef%20Rosie,Wayne Snow & Max Graef
Amazing,Album: Where Do I Begin,Kompositör: Emeson Nwolie,https://play.spotify.com/track/4GWBv1wT5OZYXEG0xsMOrG,https://www.youtube.com/results?search_query=Profusion%20Amazing,Profusion
Rocksteady,Album: Rocksteady,Kompositör: Okänd Upphovsman,https://play.spotify.com/track/64XNf2Bfqp3b2AUyneOqsJ,https://www.youtube.com/results?search_query=United%20Vibrations%20%26%20Bad%20Milk%20%26%20Jordan%20Rakei%20Rocksteady,United Vibrations & Bad Milk & Jordan Rakei
Keep On Lovin?,Album: Keep On Lovin',Kompositör: Magnus Lidehäll/Seinabo Sey,https://play.spotify.com/track/0jdS0KDmfgTD60RZ2mlnrB,https://www.youtube.com/results?search_query=MagnusTheMagnus%20%26%20Seinabo%20Sey%20Keep%20On%20Lovin?,MagnusTheMagnus & Seinabo Sey
Meditation,Album: Meditation,Kompositör: Michael Denne/Louis Celestin/Kevin Celestin/D'anthony Carlos/Ken Gold/Jazmine Sullivan,https://play.spotify.com/track/6bh0FEJt28OT9qosLC7H54,https://www.youtube.com/results?search_query=Jazmine%20Sullivan%20%26%20Goldlink%20%26%20Kaytranada%20Meditation,Jazmine Sullivan & Goldlink & Kaytranada
Lonely Thoughts,Album: She Got Game (Deluxe Edition),Kompositör: Okänd,https://play.spotify.com/track/22HZf4Huqmxw7fkiJ0109l,https://www.youtube.com/watch?v=C-C9JGoIMvg,Rapsody & Chance The Rapper & Big K.R.I.T.
Loyalty,Album: DAMN.,Kompositör: K. Duckworth,https://play.spotify.com/track/7zjRBaNkVjk1vZ8JqxQIXO,https://www.youtube.com/results?search_query=Kendrick%20Lamar%20%26%20Rihanna%20Loyalty,Kendrick Lamar & Rihanna
Tell Me,Album: A Million Things,Kompositör: Ivan Blomqvist,https://play.spotify.com/track/0PUVjlpspFZazF8ZDkaVLn,https://www.youtube.com/results?search_query=Rohey%20Tell%20Me,Rohey
Marcy Me,Album: 4:44,Kompositör: Shawn Carter,,https://www.youtube.com/results?search_query=JAY-Z%20Marcy%20Me,JAY-Z
Wish That You Were Mine,Album: Kiss And Say Goodbye      Utgiven:  1995,Kompositör: Winfred Lovett,https://play.spotify.com/track/63KK7PpEFDIMUcPLUjwSiI,https://www.youtube.com/watch?v=UxTXmKrr4YY,The Manhattans
There Is Nothing I Can Do,Album: There Is Nothing I Can Do      Utgiven:  2005,Kompositör: Michael J Kirkland,https://play.spotify.com/track/0mtzMgFD7MJSovUZf4MLpz,https://www.youtube.com/watch?v=KZ9aWyblplQ,Mike & The Censations
One Step Ahead,Album: A Bit Of Soul,Kompositör: Eddie Snyder & C Singleton,https://play.spotify.com/track/0dSRoWYf0GOzX9L44g53sZ,https://www.youtube.com/watch?v=9Ez6Rm5yxVE,Aretha Franklin
Music Is The Key,Album: The Vibe! Vol. 7,Kompositör: Weldon Irvine & Tommy (2) Smith & Weldon Irvine & Tommy (2) Smith,https://play.spotify.com/track/2CPcIs5c9AzEH1dUyjcsat,https://www.youtube.com/watch?v=gEJ6DWqG_9E,Weldon Irvine
