title,album,composer,spotify,youtube,artist
Lover,Album: KOOLA LOBITOS / THE 69' L.A. SESSIONS      Utgiven:  2001,Kompositör: Fela Anikulapo-Kuti,https://play.spotify.com/track/073tRUS2JOI9a23QWrrUIw,https://www.youtube.com/watch?v=OYcW57Ni9To,Fela Anikulapo-Kuti
Another Day,Album: STRANGE GAMES AND THINGS      Utgiven:  1997,Kompositör: Vincent Castellano & Al Goodman & G Kerr & Harry Ray & Lou Toby & L Walter,,https://www.youtube.com/results?search_query=Ray%20Goodman%20%26%20Brown%20Another%20Day,Ray Goodman & Brown
Wake Up,Album: ONE FOR ALL      Utgiven:  1990,Kompositör: G Dajani & M Dixon & J Gamble & D Ross,https://play.spotify.com/track/4Zx8UPYKQlZquJJWBaCshX,https://www.youtube.com/results?search_query=Brand%20Nubian%20Wake%20Up,Brand Nubian
Everybody Loves The Sunshine,Album: EVERYBODY LOVES THE SUNSHINE      Utgiven:  1976,Kompositör: Roy Ayers,https://play.spotify.com/track/6ghe4sMRzup1cOu7TyEztf,https://www.youtube.com/watch?v=nC9dQOnUyao,Roy Ayers
Sunshine,,Kompositör: Larry Farrow & Chris Johns,https://play.spotify.com/track/1dsDOSC47mu0OTSZXv4Dhh,https://www.youtube.com/results?search_query=Nancy%20(1)%20Wilson%20Sunshine,Nancy (1) Wilson
High On Sunshine,Album: Hot On the Tracks,Kompositör: Thomas Mcclary & Lionel Richie,https://play.spotify.com/track/5r7jbuSprJ6o0hlPRjeaLI,https://www.youtube.com/watch?v=C8RlWHi5Gkk,The Commodores (2)
Family Affair,,Kompositör: Sylvester Stewart,https://play.spotify.com/track/7xDsVbNdPeYIJUcJn45xnx,https://www.youtube.com/results?search_query=Bobby%20Hutcherson%20Family%20Affair,Bobby Hutcherson
Family Affair,Album: There's A Riot Goin' On,Kompositör: Sylvester Stewart,https://play.spotify.com/track/2GVEs1sn5Q1jB1976vQoAX,https://www.youtube.com/watch?v=NdiRhzTsSnk,Sly & The Family Stone
"Luv 'N' Haight, Love And Hate",Album: THERE'S A RIOT GOIN' ON      Utgiven:  2007,Kompositör: Sylvester Stewart,https://play.spotify.com/track/4Phj7Zce9seBEAaqiyK12r,https://www.youtube.com/watch?v=DGWDLpfqOwU,Sly & The Family Stone
Inner City Blues,Album: REFLECTIONS      Utgiven:  1981,Kompositör: Marvin Gaye & James Nyx & Gil Scott-Heron,,https://www.youtube.com/results?search_query=Gil%20Scott-Heron%20%26%20Claptomaniacs%20Inner%20City%20Blues,Gil Scott-Heron & Claptomaniacs
The Moving Finger,Album: RESPECT - ESSENTIAL ARGO/CADET GROOVES (5)      Utgiven:  1993,Kompositör: Dorothy Ashby,https://play.spotify.com/track/2aZ5QJ8JMx1VOaYFGTDPPM,https://www.youtube.com/watch?v=0kxuAZictJ4,Dorothy Ashby
Funkier Than a Mosquito's Tweeter,Album: The Vibe! Vol. 7,,https://play.spotify.com/track/4vneXOwQoBPaMQclkoLqtU,https://www.youtube.com/watch?v=Zwk7DWq_E3s,Nina Simone
Funkier Than A Mosquito's Tweeter,Album: NINA SIMONE REMIXED AND REIMAGINED      Utgiven:  2007,Kompositör: Aillene Bullock,https://play.spotify.com/track/5wBi26umb4oxXLmpJ32BWV,https://www.youtube.com/results?search_query=Nina%20Simone%20Funkier%20Than%20A%20Mosquito's%20Tweeter,Nina Simone
A Brand New Wayo,"Album: ***Rough Guide To African Disco, 2013***",Kompositör: Mixed Grill,https://play.spotify.com/track/47zq5zWWHrJ97lJ6DDsx0h,https://www.youtube.com/watch?v=D2laU08Ca5U,Mixed Grill
"Movin', Moving",Album: CLASSIC MASTERS      Utgiven:  2002,Kompositör: Randy Muller & Wade Williamston,https://play.spotify.com/track/1s8xZDPPL9eMGhJDApsCgs,https://www.youtube.com/watch?v=UzsUd37xPXo,Brass Construction
Rigor Mortis,Album: CARDIAC ARREST      Utgiven:  1996,Kompositör: Larry Blackmon & Arnett Leftenent & Nathan Leftenent,https://play.spotify.com/track/7tJeHbBJqxAIUZxTWn9WwA,https://www.youtube.com/watch?v=nQY1jCbrC2k,Cameo (Usa)
Brand Nubian,Album: ONE FOR ALL      Utgiven:  1990,Kompositör: L Dechalus & M Dixon & D Murphy,https://play.spotify.com/track/7soScoL6kpeb0ZbAZ4wwBU,https://www.youtube.com/watch?v=R0n9qjMHXXs,Brand Nubian
Looking At The Front Door,Album: THE REBIRTH OF COOL (2)      Utgiven:  1992,Kompositör: Kevin Mckenzie & Shawn Mckenzie & Paul Mitchell,https://play.spotify.com/track/1xLwnCXM2xutGeNuciBHjj,https://www.youtube.com/watch?v=z3aRrokORjY,Main Source
Baby Don't Cry,Album: BABY DON'T CRY      Utgiven:  2012,Kompositör: Ed Holloway & Jack Taylor,https://play.spotify.com/track/2AN2BxeXCUsfX6nr529umM,https://www.youtube.com/watch?v=kRcg4QGwAl4,The Third Guitar & Eddie Holloway
Push On Jesse Jackson,Album: Body Chains / Push On Jesse Jackson - Single,Kompositör: Huey Harris,https://play.spotify.com/track/0ueW9WQLcsJswaGPhJf56c,https://www.youtube.com/results?search_query=The%20Pacesetters%20Push%20On%20Jesse%20Jackson,The Pacesetters
The American Promise,Album: COME INTO KNOWLEDGE      Utgiven:  2007,Kompositör: Roy Ayers & Edwin Birdsong,https://play.spotify.com/track/4VEGATEkKe8srwxCYu6UPT,https://www.youtube.com/watch?v=7XOcmIDSJPE,Ramp
