title,album,composer,spotify,youtube,artist
Gabriel,Album: The End      Utgiven:  1998,Kompositör: Roy Davis & Peven Everett,https://play.spotify.com/track/39gEBCOlL2IdbgLfdly2Ri,https://www.youtube.com/results?search_query=Roy%20Davis%20%26%20Peven%20Everett%20Gabriel,Roy Davis & Peven Everett
Dionne,Album: Dionne / What Gets You High?,Kompositör: Osunlade,https://play.spotify.com/track/544LVQh9D4e15YPq1rlJg6,https://www.youtube.com/watch?v=M0C80qHYabA,Osunlade
Walk The Way You Talk,Album: Very Dionne,Kompositör: Burt Bacharach & Hal David,https://play.spotify.com/track/64nfPHFk5A30jsH0aFwoPl,https://www.youtube.com/watch?v=TeTtf8hRKhE,Dionne Warwick
Summer Madness,Album: Love And Understanding      Utgiven:  1976,Kompositör: Kool & The Gang & Robert Mickens & A Taylor,https://play.spotify.com/track/5BxHfyGk49gqbg5BdW6FO4,https://www.youtube.com/watch?v=2SFt7JHwJeg,Kool & The Gang
Summertime,Album: Summertime,Kompositör: R Mickens/C Smith/HULA/A Taylor/D Thomas/Will Smith/R Bell/R Westfield/K Fingers/G Brown,https://play.spotify.com/track/1Ckd4d6vkhvOp5HlAc5Ie2,https://www.youtube.com/watch?v=Kr0tTbTbmVA,DJ Jazzy Jeff & The Fresh Prince & Will Smith
Passing Me By,Album: Bizarre Ride To The Pharcyde      Utgiven:  1993,Kompositör: T Hardson & J Martinez & R Robinson & D Stewart & E Wilcox,https://play.spotify.com/track/71vnTUFoXjqP9W8sCVcMQG,https://www.youtube.com/watch?v=QjsPG0Kspxo,The Pharcyde
Summer In The City,Album: Sampled (3)      Utgiven:  2002,Kompositör: Steve Boone & John Sebastian & Mark Sebastian,https://play.spotify.com/track/157llmCqs15bAa3T4z3H1a,https://www.youtube.com/watch?v=dwLLQVnU8z4,Quincy Jones
Porgy And Bess: Summertime,Album: It's Uptown      Utgiven:  2001,Kompositör: George Gershwin & Dubose Heyward,https://play.spotify.com/track/2x6fYC184LfRDobQVEXFqn,https://www.youtube.com/watch?v=IcWMhowJTzM,George Benson
Porgy And Bess: Summertime,Album: Observations In Time      Utgiven:  1996,Kompositör: George Gershwin & Dubose Heyward,https://play.spotify.com/track/6DvYI2kO0T2OAfQ5sRqO8p,https://www.youtube.com/results?search_query=Ohio%20Players%20Porgy%20And%20Bess:%20Summertime,Ohio Players
Morning Sunrise,Album: MORNING SUNRISE      Utgiven:  2006,Kompositör: Donald Blackman,https://play.spotify.com/track/5Fse8BFC410yZ4kpVqBCHt,https://www.youtube.com/watch?v=8ez0dPuom38,Weldon Irvine
Dear Summer,Album: 534      Utgiven:  2005,Kompositör: S Carter & J Smith,https://play.spotify.com/track/5vNF0A0keVFpyUbgYg0hmW,https://www.youtube.com/watch?v=PMh6oY9YbMA,Memphis Bleek & Jay-Z
Ms Fat Booty,Album: Ms Fat Booty,Kompositör: L Dorell/Dante Smith,https://play.spotify.com/track/2OsGdZYDdTK4pxDMsK0Blv,https://www.youtube.com/watch?v=rsZQZMTIaa0,Mos Def
Take Me,"Album: Stones Throw - 10 Years, 2007",Kompositör: Ira Raibon & Sennette & Alvin Speights,https://play.spotify.com/track/3WNmNCt9yFdcoH8m2Y6KvS,https://www.youtube.com/watch?v=cKAr-92WdPY,Fabulous Souls
Vimado Wingnan,Album: Legends Of Benin      Utgiven:  2009,Kompositör: Théophilo Do-Rego,https://play.spotify.com/track/2sFIl8vMLKm1zLidNePVKj,https://www.youtube.com/results?search_query=El%20Rego%20%26%20Ses%20Commandos%20Vimado%20Wingnan,El Rego & Ses Commandos
Moment Of Truth,Album: Earth Wind & Fire,Kompositör: Maurice White & Don Whitehead & Wade Flemons,https://play.spotify.com/track/6awk6CZQT29sMARUrszTc7,https://www.youtube.com/watch?v=9Lzp9oW4e7I,Earth Wind & Fire
"Feel Like Makin' Love, Feel Like Making Love","Album: Who Is This Bitch, Anyway      Utgiven:  1993",Kompositör: Eugene Mcdaniels,https://play.spotify.com/track/7KxYdiImJDAXSCzQc6MxeJ,"https://www.youtube.com/results?search_query=Marlena%20Shaw%20Feel%20Like%20Makin'%20Love,%20Feel%20Like%20Making%20Love",Marlena Shaw
Jag Känner Jag Vill Va' Hos Dej,Album: Fritt Fram      Utgiven:  1990,Kompositör: Eugene Mcdaniels & Sven Olof Bagge,https://play.spotify.com/track/6MWBxOuZFAhTd5w0YgezZ5,https://www.youtube.com/results?search_query=Lill%20Lindfors%20Jag%20K%c3%a4nner%20Jag%20Vill%20Va'%20Hos%20Dej,Lill Lindfors
Don't Let It Go To Your Head,"Album: Philadelphia International Records      Utgiven:  2006, 12 Inch Singles      Ut",Kompositör: Kenny Gamble & Leon Huff,https://play.spotify.com/track/4AOw7LDBrZn0f8x5ecrINz,https://www.youtube.com/results?search_query=Jean%20Carn%20Don't%20Let%20It%20Go%20To%20Your%20Head,Jean Carn
Don't Let It Go To Your Head,Album: Hustle - Reggae Disco      Utgiven:  2002,Kompositör: Kenneth Gamble & Leon Huff,https://play.spotify.com/track/2UaEeVfmsFooaezlQTX949,https://www.youtube.com/results?search_query=Black%20Harmony%20Don't%20Let%20It%20Go%20To%20Your%20Head,Black Harmony
I Am In Love,Album: I Am In Love      Utgiven:  2005,Kompositör: Kashif,https://play.spotify.com/track/5ZrIAVptY3txD0DjsRdMKR,https://www.youtube.com/results?search_query=Jennifer%20Lara%20I%20Am%20In%20Love,Jennifer Lara
Push Push,Album: Studio One Disco Mix      Utgiven:  2004,Kompositör: Clement Dodd & Devon Russell,,https://www.youtube.com/watch?v=hwdDC3BGgi4,Lloyd & Devon
Song My Mother Used to Sing,Album: Aquarius Rock (samling),Kompositör: Dennis Brown,https://play.spotify.com/track/2nO6IfMoQlFUcRIsL2wodO,https://www.youtube.com/watch?v=TLh6PL2S3q8,Dennis Brown
Children Of Israel,Album: Jammys From The Roots [1977-1985],Kompositör: Paul Blake,https://play.spotify.com/track/0bc38sGTbNT9r3QruE5Vmr,https://www.youtube.com/watch?v=O74PqEbhQJA,Frankie Paul
Pass The Tusheng Peng,"Album: Tougher Than Tough      Utgiven:  1993, The Story Of Jamaican Music (4)      Ut",Kompositör: Frankie Paul,https://play.spotify.com/track/2nwsSOhhlPjXqGWl8KKF8U,https://www.youtube.com/watch?v=7be_YR3zvQs,Frankie Paul
Worries In The Dance,Album: Most Wanted,Kompositör: Paul Blake,https://play.spotify.com/track/3t7kbmFEqvCAPB1adJVM7F,https://www.youtube.com/watch?v=KkDsaAOuaM8,Frankie Paul
Alesha,Album: Most Wanted,Kompositör: Paul Blake,https://play.spotify.com/track/28rb88rtRBjNfHj21hqy4x,https://www.youtube.com/watch?v=N8dkKpAXj2Y,Frankie Paul
Ram Dancehall,Album: Every Nigger Is A Star      Utgiven:  1991,Kompositör: Frankie Paul & C Sampson,https://play.spotify.com/track/4sAr3RoHmJIs3k2zm01ZGP,https://www.youtube.com/results?search_query=Frankie%20Paul%20Ram%20Dancehall,Frankie Paul
A We Rule,Album: A We Rule      Utgiven:  1997,Kompositör: Paul Blake & Linval Carter,https://play.spotify.com/track/5RfVTB4v1v61mxEOAXoRQS,https://www.youtube.com/results?search_query=Frankie%20Paul%20A%20We%20Rule,Frankie Paul
Turn Down The Sound,Album: Something About April,Kompositör: Adrian Younge,https://play.spotify.com/track/3NiG2XOTfsBMjxwmo9tAr4,https://www.youtube.com/results?search_query=Adrian%20Younge%20Turn%20Down%20The%20Sound,Adrian Younge
Marvin,Album: The Wild,Kompositör: Okänd,https://play.spotify.com/track/7mhdfmSbLmMW5FeEi0oIAM,https://www.youtube.com/results?search_query=Raekwon%20%26%20Cee-Lo%20Green%20Marvin,Raekwon & Cee-Lo Green
Love Yourself,Album: Strength Of A Woman,Kompositör: Mary J Blige & Darhyl Camper & Charles Hinshaw & Kanye West,https://play.spotify.com/track/3Anq9Wv4KB4Ltba5BGvojg,https://www.youtube.com/results?search_query=Mary%20J%20Blige%20%26%20Kanye%20West%20Love%20Yourself,Mary J Blige & Kanye West
War Ready,Album: Prima Donna,Kompositör: Vince Staples & André Benjamin & James Blake & Antwan Patton,,https://www.youtube.com/results?search_query=Vince%20Staples%20%26%20Andre%203000%20War%20Ready,Vince Staples & Andre 3000
Apple Of My Eye,Album: Rather You Than Me,Kompositör: William Leonard Roberts,https://play.spotify.com/track/4M2idH8CQzXQAYlV0NACCt,https://www.youtube.com/results?search_query=Rick%20Ross%20%26%20Raphael%20Saadiq%20Apple%20Of%20My%20Eye,Rick Ross & Raphael Saadiq
Hold The Drums,Album: Don't Smoke Rock,Kompositör: Pete Rock & Sean Pompey,https://play.spotify.com/track/3eUY7vulBeXwb0CfsWzU4J,https://www.youtube.com/watch?v=BOlr4cqt3x4,"Smoke Dza & Royce Da 5'9"" & Pete Rock"
No Diggity,Album: Hip Hop: The Collection 2008,,https://play.spotify.com/track/50yZ0WsZjYo6owjZkKRQwU,https://www.youtube.com/watch?v=3KL9mRus19o,Blackstreet
All Time Low,Album: The Human Condition,,https://play.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,https://www.youtube.com/watch?v=AXnqkVTFUqY,Jon Bellion
Meditation,Album: Meditation,Kompositör: Jazmine Sullivan & D'anthony Carlos & Kevin Celestin & Louis Celestin & Michael Denne & Ken Gold,https://play.spotify.com/track/6bh0FEJt28OT9qosLC7H54,https://www.youtube.com/results?search_query=Jazmine%20Sullivan%20%26%20Goldlink%20%26%20Kaytranada%20Meditation,Jazmine Sullivan & Goldlink & Kaytranada
Fear,"Album: Damn, 2017",Kompositör: The Alchemist & Kendrick Lamar & Charles Edward Sydney Isom & Carl Duckworth & Bekon,https://play.spotify.com/track/3SP0MlWYfu7xt1ZfMqBxh9,https://www.youtube.com/results?search_query=Kendrick%20Lamar%20Fear,Kendrick Lamar
Suede,Album: Link Up & Suede,Kompositör: Okänd,https://play.spotify.com/track/7Jm9uQM7vX1C3j2TErgPdt,https://www.youtube.com/watch?v=WGIWLiO5058,Nxworries
The Bottle,Album: Message      Utgiven:  2005,Kompositör: Gil Scott-Heron,https://play.spotify.com/track/0lxDL4c5xQQJskltQigwl0,https://www.youtube.com/results?search_query=Gil%20Scott-Heron%20%26%20Brian%20Jackson%20The%20Bottle,Gil Scott-Heron & Brian Jackson
We Almost Lost Detroit,Album: MESSAGE      Utgiven:  2005,Kompositör: Gil Scott-Heron,https://play.spotify.com/track/1O56AVKWDXwzB7bLHusene,https://www.youtube.com/results?search_query=Gil%20Scott-Heron%20%26%20Brian%20Jackson%20We%20Almost%20Lost%20Detroit,Gil Scott-Heron & Brian Jackson
The People,Album: The People      Utgiven:  2007,Kompositör: Okänd,https://play.spotify.com/track/69W9QmuHWiyYT5j2R74Lqy,https://www.youtube.com/watch?v=S7B2VgRShew,Common
