title,album,composer,spotify,youtube,artist
Faded Lady,Album: Faded Lady,"Kompositör: Doug Lucas, Francis Weyer",,"https://www.youtube.com/results?search_query=Sso,%20Sugar%20Sisters%20Faded%20Lady","Sso, Sugar Sisters"
New York Shit,Album: The Big Bang,"Kompositör: Trevor Smith, G Spivey, Swizz Beatz",,"https://www.youtube.com/results?search_query=Busta%20Rhymes,%20Swizz%20Beatz%20New%20York%20Shit","Busta Rhymes, Swizz Beatz"
I New York,Album: Ahh! Monica!,Kompositör: Paul Desmond,,"https://www.youtube.com/results?search_query=Monica%20Zetterlund,%20Georg%20Riedel%20I%20New%20York","Monica Zetterlund, Georg Riedel"
Take Five,Album: Pleasantville,Kompositör: Paul Desmond,https://play.spotify.com/track/5p6me2mwQrGfH30eExHn6v,https://www.youtube.com/results?search_query=Dave%20Brubeck%20Take%20Five,Dave Brubeck
I Got Love,Album: Express Yourself,Kompositör: Charles Wright,,"https://www.youtube.com/results?search_query=Charles%20Wright,%20The%20Watts%20103Rd%20Street%20Rhythm%20Band,%20Tommy%20Terry,%20Maurice%20Miller%20I%20Got%20Love","Charles Wright, The Watts 103Rd Street Rhythm Band, Tommy Terry, Maurice Miller"
Holt Unlimited,Album: What It Is Funky Soul And Rare Grooves,Kompositör: Eldee Young,,https://www.youtube.com/results?search_query=Young%20-%20Holt%20Unlimited%20Wah%20Wah%20Man,Young
Signs Of Christmas,Album: Signs Of Christmas,"Kompositör: James (1) Brown, Nat Jones",,https://www.youtube.com/results?search_query=James%20(1)%20Brown%20Signs%20Of%20Christmas,James (1) Brown
Lyk Dis,,"Kompositör: Brandon Paak Anderson, Glen Boothe",https://play.spotify.com/track/72Ki1e5soPiild2jtemqa5,https://www.youtube.com/results?search_query=Nxworries%20Lyk%20Dis,Nxworries
Maniac,,Kompositör: Jhene Aiko Chilombo,https://play.spotify.com/track/265PPvhV4aFI7GJYsbOxKZ,https://www.youtube.com/results?search_query=Jhen%c3%a9%20Aiko%20Maniac,Jhené Aiko
Junie,,"Kompositör: André Benjamin, John Kirby, Solange Knowles, Raphael Saadiq",https://play.spotify.com/track/5lMugQF80AuN6uukFJLT58,https://www.youtube.com/results?search_query=Solange%20Junie,Solange
One Too Many,,Kompositör: Louis Kevin Celestin,https://play.spotify.com/track/3q7CL3dh2u23ZQEwixtAIi,"https://www.youtube.com/results?search_query=Kaytranada,%20Phonte%20One%20Too%20Many","Kaytranada, Phonte"
Memory Of Us,Album: And The Anonymous Nobody,Kompositör: De La Soul,,"https://www.youtube.com/results?search_query=De%20La%20Soul,%20Pete%20Rock,%20Estelle%20Memory%20Of%20Us","De La Soul, Pete Rock, Estelle"
Player's Ball,Album: Big Boi And Dr Dre Present Outkast,"Kompositör: André Benjamin, Organized Noize, Antwan Patton",https://play.spotify.com/track/1RXEb6UTxJ05RffnAWfUOE,https://www.youtube.com/results?search_query=Outkast%20Player's%20Ball,Outkast
